[26Jul2026 11:04:28.267] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--username, Axiinyaa, --version, 1.21.1, --gameDir, /home/axii/.local/share/PrismLauncher/instances/dode/minecraft, --assetsDir, /home/axii/.local/share/PrismLauncher/assets, --assetIndex, 17, --uuid, 47dc7b42911348d0bfae31b2b56bcaed, --accessToken, ❄❄❄❄❄❄❄❄, --userType, msa, --versionType, release, --fml.neoForgeVersion, 21.1.243, --fml.fmlVersion, 4.0.43, --fml.mcVersion, 1.21.1, --fml.neoFormVersion, 20240808.144430, --launchTarget, forgeclient, --width, 854, --height, 480]
[26Jul2026 11:04:28.269] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: JVM identified as Microsoft OpenJDK 64-Bit Server VM 21.0.7+6-LTS
[26Jul2026 11:04:28.270] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 11.0.5+main.901c6ea8 starting: java version 21.0.7 by Microsoft; OS Linux arch amd64 version 7.0.14-201.fc44.x86_64
[26Jul2026 11:04:28.409] [main/INFO] [Sodium-GraphicsAdapterProbe/]: Searching for graphics cards...
[26Jul2026 11:04:28.433] [main/INFO] [Sodium-GraphicsAdapterProbe/]: Found graphics adapter: LinuxPciAdapterInfo[vendor=AMD, name=Navi 22 [Radeon RX 6700/6700 XT/6750 XT / 6800M/6850M XT], pciVendorId=0x1002, pciDeviceId=0x73df]
[26Jul2026 11:04:28.436] [main/WARN] [Sodium-Workarounds/]: Sodium has applied one or more workarounds to prevent crashes or other issues on your system: [NO_ERROR_CONTEXT_UNSUPPORTED]
[26Jul2026 11:04:28.436] [main/WARN] [Sodium-Workarounds/]: This is not necessarily an issue, but it may result in certain features or optimizations being disabled. You can sometimes fix these issues by upgrading your graphics driver.
[26Jul2026 11:08:54.373] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a block entity for block Block{minecraft:snow}[layers=1] but failed at location BlockPos{x=-1795, y=63, z=1519}
[26Jul2026 11:08:54.373] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a DUMMY block entity @ BlockPos{x=-1796, y=63, z=1517} but found not block entity block Block{minecraft:snow}[layers=1] at location
[26Jul2026 11:08:54.373] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a block entity for block Block{minecraft:snow}[layers=1] but failed at location BlockPos{x=-1796, y=63, z=1517}
[26Jul2026 11:08:54.373] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a DUMMY block entity @ BlockPos{x=-1797, y=63, z=1519} but found not block entity block Block{minecraft:snow}[layers=1] at location
[26Jul2026 11:08:54.373] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a block entity for block Block{minecraft:snow}[layers=1] but failed at location BlockPos{x=-1797, y=63, z=1519}
[26Jul2026 11:08:54.373] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a DUMMY block entity @ BlockPos{x=-1795, y=63, z=1514} but found not block entity block Block{minecraft:snow}[layers=1] at location
[26Jul2026 11:08:54.373] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a block entity for block Block{minecraft:snow}[layers=1] but failed at location BlockPos{x=-1795, y=63, z=1514}
[26Jul2026 11:08:54.373] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a DUMMY block entity @ BlockPos{x=-1793, y=63, z=1513} but found not block entity block Block{minecraft:snow}[layers=1] at location
[26Jul2026 11:08:54.373] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a block entity for block Block{minecraft:snow}[layers=1] but failed at location BlockPos{x=-1793, y=63, z=1513}
[26Jul2026 11:08:54.468] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a DUMMY block entity @ BlockPos{x=-1789, y=63, z=1512} but found not block entity block Block{minecraft:snow}[layers=1] at location
[26Jul2026 11:08:54.468] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a block entity for block Block{minecraft:snow}[layers=1] but failed at location BlockPos{x=-1789, y=63, z=1512}
[26Jul2026 11:08:56.073] [Render thread/INFO] [net.minecraft.advancements.AdvancementTree/]: Loaded 476 advancements
[26Jul2026 11:09:01.338] [Render thread/WARN] [net.minecraft.client.sounds.SoundEngine/SOUNDS]: Unable to play empty soundEvent: minecraft:entity.salmon.ambient
[26Jul2026 11:09:01.580] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a DUMMY block entity @ BlockPos{x=-1457, y=64, z=1284} but found not block entity block Block{minecraft:snow}[layers=1] at location
[26Jul2026 11:09:01.580] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a block entity for block Block{minecraft:snow}[layers=1] but failed at location BlockPos{x=-1457, y=64, z=1284}
[26Jul2026 11:09:01.580] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a DUMMY block entity @ BlockPos{x=-1462, y=64, z=1281} but found not block entity block Block{minecraft:snow}[layers=1] at location
[26Jul2026 11:09:01.580] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a block entity for block Block{minecraft:snow}[layers=1] but failed at location BlockPos{x=-1462, y=64, z=1281}
[26Jul2026 11:09:01.580] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a DUMMY block entity @ BlockPos{x=-1458, y=64, z=1281} but found not block entity block Block{minecraft:snow}[layers=1] at location
[26Jul2026 11:09:01.580] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a block entity for block Block{minecraft:snow}[layers=1] but failed at location BlockPos{x=-1458, y=64, z=1281}
[26Jul2026 11:09:01.580] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a DUMMY block entity @ BlockPos{x=-1462, y=64, z=1282} but found not block entity block Block{minecraft:snow}[layers=1] at location
[26Jul2026 11:09:01.580] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a block entity for block Block{minecraft:snow}[layers=1] but failed at location BlockPos{x=-1462, y=64, z=1282}
[26Jul2026 11:09:01.580] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a DUMMY block entity @ BlockPos{x=-1462, y=64, z=1283} but found not block entity block Block{minecraft:snow}[layers=1] at location
[26Jul2026 11:09:01.581] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a block entity for block Block{minecraft:snow}[layers=1] but failed at location BlockPos{x=-1462, y=64, z=1283}
[26Jul2026 11:09:01.581] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a DUMMY block entity @ BlockPos{x=-1465, y=63, z=1282} but found not block entity block Block{minecraft:snow}[layers=1] at location
[26Jul2026 11:09:01.581] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a block entity for block Block{minecraft:snow}[layers=1] but failed at location BlockPos{x=-1465, y=63, z=1282}
[26Jul2026 11:09:01.581] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a DUMMY block entity @ BlockPos{x=-1464, y=63, z=1285} but found not block entity block Block{minecraft:snow}[layers=1] at location
[26Jul2026 11:09:01.581] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a block entity for block Block{minecraft:snow}[layers=1] but failed at location BlockPos{x=-1464, y=63, z=1285}
[26Jul2026 11:09:01.581] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a DUMMY block entity @ BlockPos{x=-1464, y=63, z=1286} but found not block entity block Block{minecraft:snow}[layers=1] at location
[26Jul2026 11:09:01.581] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a block entity for block Block{minecraft:snow}[layers=1] but failed at location BlockPos{x=-1464, y=63, z=1286}
[26Jul2026 11:09:01.590] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a DUMMY block entity @ BlockPos{x=-1464, y=63, z=1278} but found not block entity block Block{minecraft:snow}[layers=1] at location
[26Jul2026 11:09:01.590] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a block entity for block Block{minecraft:snow}[layers=1] but failed at location BlockPos{x=-1464, y=63, z=1278}
[26Jul2026 11:09:01.590] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a DUMMY block entity @ BlockPos{x=-1467, y=63, z=1279} but found not block entity block Block{minecraft:snow}[layers=1] at location
[26Jul2026 11:09:01.590] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a block entity for block Block{minecraft:snow}[layers=1] but failed at location BlockPos{x=-1467, y=63, z=1279}
[26Jul2026 11:09:01.590] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a DUMMY block entity @ BlockPos{x=-1461, y=64, z=1279} but found not block entity block Block{minecraft:snow}[layers=1] at location
[26Jul2026 11:09:01.590] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a block entity for block Block{minecraft:snow}[layers=1] but failed at location BlockPos{x=-1461, y=64, z=1279}
[26Jul2026 11:09:01.590] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a DUMMY block entity @ BlockPos{x=-1461, y=64, z=1278} but found not block entity block Block{minecraft:snow}[layers=1] at location
[26Jul2026 11:09:01.590] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a block entity for block Block{minecraft:snow}[layers=1] but failed at location BlockPos{x=-1461, y=64, z=1278}
[26Jul2026 11:10:21.320] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Axiinyaa has made the advancement [Diamonds!]
[26Jul2026 11:10:21.333] [Render thread/INFO] [net.minecraft.client.gui.components.ChatComponent/]: [System] [CHAT] Axiinyaa has made the advancement [Diamonds!]
[26Jul2026 11:10:21.371] [Render thread/INFO] [net.minecraft.advancements.AdvancementTree/]: Loaded 492 advancements
[26Jul2026 11:10:22.140] [Server thread/INFO] [dev.ryanhcode.sable.Sable/]: Saving sub-levels for level 'ServerLevel[New World]'/minecraft:overworld
[26Jul2026 11:10:22.151] [Server thread/INFO] [dev.ryanhcode.sable.Sable/]: Saving sub-levels for level 'ServerLevel[New World]'/minecraft:the_end
[26Jul2026 11:10:22.152] [Server thread/INFO] [dev.ryanhcode.sable.Sable/]: Saving sub-levels for level 'ServerLevel[New World]'/minecraft:the_nether
[26Jul2026 11:10:33.546] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a DUMMY block entity @ BlockPos{x=-1235, y=63, z=1038} but found not block entity block Block{minecraft:snow}[layers=1] at location
[26Jul2026 11:10:33.546] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a block entity for block Block{minecraft:snow}[layers=1] but failed at location BlockPos{x=-1235, y=63, z=1038}
[26Jul2026 11:10:33.546] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a DUMMY block entity @ BlockPos{x=-1237, y=63, z=1038} but found not block entity block Block{minecraft:snow}[layers=1] at location
[26Jul2026 11:10:33.546] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a block entity for block Block{minecraft:snow}[layers=1] but failed at location BlockPos{x=-1237, y=63, z=1038}
[26Jul2026 11:10:33.546] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a DUMMY block entity @ BlockPos{x=-1236, y=63, z=1036} but found not block entity block Block{minecraft:snow}[layers=1] at location
[26Jul2026 11:10:33.546] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a block entity for block Block{minecraft:snow}[layers=1] but failed at location BlockPos{x=-1236, y=63, z=1036}
[26Jul2026 11:10:33.546] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a DUMMY block entity @ BlockPos{x=-1239, y=63, z=1038} but found not block entity block Block{minecraft:snow}[layers=1] at location
[26Jul2026 11:10:33.546] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a block entity for block Block{minecraft:snow}[layers=1] but failed at location BlockPos{x=-1239, y=63, z=1038}
[26Jul2026 11:10:33.546] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a DUMMY block entity @ BlockPos{x=-1242, y=63, z=1039} but found not block entity block Block{minecraft:snow}[layers=1] at location
[26Jul2026 11:10:33.546] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a block entity for block Block{minecraft:snow}[layers=1] but failed at location BlockPos{x=-1242, y=63, z=1039}
[26Jul2026 11:10:33.546] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a DUMMY block entity @ BlockPos{x=-1242, y=63, z=1038} but found not block entity block Block{minecraft:snow}[layers=1] at location
[26Jul2026 11:10:33.547] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a block entity for block Block{minecraft:snow}[layers=1] but failed at location BlockPos{x=-1242, y=63, z=1038}
[26Jul2026 11:10:40.051] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a DUMMY block entity @ BlockPos{x=-1214, y=64, z=972} but found not block entity block Block{minecraft:snow}[layers=1] at location
[26Jul2026 11:10:40.052] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a block entity for block Block{minecraft:snow}[layers=1] but failed at location BlockPos{x=-1214, y=64, z=972}
[26Jul2026 11:10:40.052] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a DUMMY block entity @ BlockPos{x=-1214, y=64, z=973} but found not block entity block Block{minecraft:snow}[layers=1] at location
[26Jul2026 11:10:40.052] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a block entity for block Block{minecraft:snow}[layers=1] but failed at location BlockPos{x=-1214, y=64, z=973}
[26Jul2026 11:10:40.052] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a DUMMY block entity @ BlockPos{x=-1210, y=64, z=972} but found not block entity block Block{minecraft:snow}[layers=1] at location
[26Jul2026 11:10:40.052] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a block entity for block Block{minecraft:snow}[layers=1] but failed at location BlockPos{x=-1210, y=64, z=972}
[26Jul2026 11:10:40.052] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a DUMMY block entity @ BlockPos{x=-1215, y=64, z=975} but found not block entity block Block{minecraft:snow}[layers=1] at location
[26Jul2026 11:10:40.052] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a block entity for block Block{minecraft:snow}[layers=1] but failed at location BlockPos{x=-1215, y=64, z=975}
[26Jul2026 11:10:40.052] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a DUMMY block entity @ BlockPos{x=-1214, y=64, z=974} but found not block entity block Block{minecraft:snow}[layers=1] at location
[26Jul2026 11:10:40.052] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a block entity for block Block{minecraft:snow}[layers=1] but failed at location BlockPos{x=-1214, y=64, z=974}
[26Jul2026 11:10:43.159] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Axiinyaa: Set own game mode to Spectator Mode]
[26Jul2026 11:10:43.168] [Render thread/INFO] [net.minecraft.client.gui.components.ChatComponent/]: [System] [CHAT] Set own game mode to Spectator Mode
[26Jul2026 11:10:46.743] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a DUMMY block entity @ BlockPos{x=-1508, y=69, z=886} but found not block entity block Block{minecraft:snow}[layers=1] at location
[26Jul2026 11:10:46.743] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a block entity for block Block{minecraft:snow}[layers=1] but failed at location BlockPos{x=-1508, y=69, z=886}
[26Jul2026 11:10:47.464] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a DUMMY block entity @ BlockPos{x=-1244, y=62, z=879} but found not block entity block Block{minecraft:water}[level=1] at location
[26Jul2026 11:10:47.464] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a block entity for block Block{minecraft:water}[level=1] but failed at location BlockPos{x=-1244, y=62, z=879}
[26Jul2026 11:10:47.464] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a DUMMY block entity @ BlockPos{x=-1245, y=62, z=878} but found not block entity block Block{minecraft:snow}[layers=1] at location
[26Jul2026 11:10:47.464] [Server thread/WARN] [net.minecraft.world.level.chunk.LevelChunk/]: Tried to load a block entity for block Block{minecraft:snow}[layers=1] but failed at location BlockPos{x=-1245, y=62, z=878}
[26Jul2026 11:11:15.330] [Render thread/WARN] [Sodium-VertexConsumerTracker/]: Class com.mojang.blaze3d.vertex.VertexMultiConsumer$Double does not support optimized vertex writing code paths, which may cause reduced rendering performance
[26Jul2026 11:11:40.023] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Axiinyaa has made the advancement [Minecraft: Trial(s) Edition]
[26Jul2026 11:11:40.031] [Render thread/INFO] [net.minecraft.client.gui.components.ChatComponent/]: [System] [CHAT] Axiinyaa has made the advancement [Minecraft: Trial(s) Edition]
[26Jul2026 11:11:40.072] [Render thread/INFO] [net.minecraft.advancements.AdvancementTree/]: Loaded 493 advancements
[26Jul2026 11:11:41.549] [Render thread/INFO] [Iris/]: Destroying pipeline minecraft:overworld
[26Jul2026 11:11:41.549] [Render thread/INFO] [Iris/]: Shaders are disabled because no valid shaderpack is selected
[26Jul2026 11:11:41.549] [Render thread/INFO] [Iris/]: Creating pipeline for dimension minecraft:overworld
[26Jul2026 11:11:41.549] [Render thread/INFO] [net.minecraft.client.gui.components.ChatComponent/]: [System] [CHAT] Shaders Reloaded!
[26Jul2026 11:11:54.600] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Axiinyaa: Set own game mode to Creative Mode]
[26Jul2026 11:11:54.601] [Render thread/INFO] [net.minecraft.client.gui.components.ChatComponent/]: [System] [CHAT] Set own game mode to Creative Mode
[26Jul2026 11:12:08.854] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Axiinyaa: Set own game mode to Survival Mode]
[26Jul2026 11:12:08.854] [Render thread/INFO] [net.minecraft.client.gui.components.ChatComponent/]: [System] [CHAT] Set own game mode to Survival Mode
[26Jul2026 11:12:13.523] [Render thread/INFO] [net.minecraft.advancements.AdvancementTree/]: Loaded 493 advancements
[26Jul2026 11:12:14.033] [Render thread/INFO] [net.minecraft.advancements.AdvancementTree/]: Loaded 495 advancements
[26Jul2026 11:12:20.224] [Render thread/INFO] [net.minecraft.advancements.AdvancementTree/]: Loaded 496 advancements
[26Jul2026 11:12:29.215] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Axiinyaa was shot by Skeleton
[26Jul2026 11:12:29.225] [Render thread/INFO] [net.minecraft.client.gui.components.ChatComponent/]: [System] [CHAT] Axiinyaa was shot by Skeleton
